response_code ;http_version ;speed_download ;speed_upload ;time_starttransfer ;time_pretransfer ;time_appconnect ;time_total ;time_connect
          200 ;           3 ;             0 ;           0 ;         13.513596 ;        8.439649 ;       8.436431 ; 13.513627 ;    5.506843
          200 ;           3 ;             0 ;           0 ;         13.585972 ;        8.437169 ;       8.433355 ; 13.586034 ;    5.510339
          200 ;           3 ;             0 ;           0 ;         10.506475 ;        9.378028 ;       9.371070 ; 10.506490 ;    5.510082
          200 ;           3 ;             0 ;           0 ;         10.556367 ;        9.383023 ;       9.377942 ; 10.556380 ;    5.511676
          200 ;           3 ;             0 ;           0 ;         18.656005 ;        8.457226 ;       8.454483 ; 18.656082 ;    5.510525
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.312435 ;    5.511216
          200 ;           3 ;             0 ;           0 ;         14.203342 ;        9.435893 ;       9.427808 ; 14.203406 ;    5.509901
          200 ;           3 ;             0 ;           0 ;         13.646106 ;        8.452046 ;       8.448790 ; 13.646162 ;    5.509624
          200 ;           3 ;             0 ;           0 ;         13.585842 ;        8.444837 ;       8.441597 ; 13.585894 ;    5.510304
          200 ;           3 ;             0 ;           0 ;         13.638788 ;        8.455609 ;       8.452967 ; 13.638875 ;    5.509693
          200 ;           3 ;             0 ;           0 ;          8.458908 ;        7.816013 ;       7.808521 ;  8.458923 ;    5.508354
          200 ;           3 ;             0 ;           0 ;         13.653142 ;        8.539629 ;       8.535244 ; 13.653204 ;    5.509752
          200 ;           3 ;             0 ;           0 ;         10.550172 ;        9.377034 ;       9.369727 ; 10.550196 ;    5.505772
          200 ;           3 ;             0 ;           0 ;         13.633091 ;        8.441713 ;       8.438468 ; 13.633254 ;    5.509184
          200 ;           3 ;             0 ;           0 ;         12.685234 ;       12.346956 ;      12.340564 ; 12.685250 ;   10.787044
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.319112 ;    5.517409
          200 ;           3 ;             0 ;           0 ;         13.593054 ;        8.433797 ;       8.430572 ; 13.593134 ;    5.505162
          200 ;           3 ;             0 ;           0 ;         13.916337 ;        8.438113 ;       8.434860 ; 13.916368 ;    5.503908
          200 ;           3 ;             0 ;           0 ;         13.291573 ;       12.953036 ;      12.948288 ; 13.291595 ;    5.516093
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.314449 ;    5.513710
          200 ;           3 ;             0 ;           0 ;         12.673831 ;       12.335859 ;      12.327370 ; 12.673853 ;   10.787151
          200 ;           3 ;             0 ;           0 ;         10.597103 ;        9.430657 ;       9.425449 ; 10.597119 ;    5.513405
          200 ;           3 ;             0 ;           0 ;         10.600151 ;        9.467495 ;       9.460685 ; 10.600169 ;    5.513692
          200 ;           3 ;             0 ;           0 ;         14.394336 ;        9.464060 ;       9.456875 ; 14.394393 ;    5.511704
          200 ;           3 ;             0 ;           0 ;         10.602327 ;        9.469820 ;       9.463045 ; 10.602339 ;    5.511635
          200 ;           3 ;             0 ;           0 ;         10.602903 ;        9.468861 ;       9.463794 ; 10.602939 ;    5.511856
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 14.799311 ;    0.000000
          200 ;           3 ;             0 ;           0 ;         10.695980 ;        9.478120 ;       9.473910 ; 10.695993 ;    5.510476
          200 ;           3 ;             0 ;           0 ;         14.392932 ;        9.457455 ;       9.450219 ; 14.392978 ;    5.507506
          200 ;           3 ;             0 ;           0 ;         13.904575 ;        8.553162 ;       8.547235 ; 13.904634 ;    5.508797
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.309063 ;    5.507982
          200 ;           3 ;             0 ;           0 ;         10.745862 ;        9.537841 ;       9.534557 ; 10.745876 ;    5.509192
          200 ;           3 ;             0 ;           0 ;         13.102467 ;       12.325041 ;      12.316283 ; 13.102573 ;   10.780608
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.306077 ;    5.504061
          200 ;           3 ;             0 ;           0 ;         10.683477 ;        9.469190 ;       9.465034 ; 10.683493 ;    5.503331
          200 ;           3 ;             0 ;           0 ;         10.665778 ;        9.472521 ;       9.468745 ; 10.665794 ;    5.501159
          200 ;           3 ;             0 ;           0 ;         10.695939 ;        9.524399 ;       9.521092 ; 10.695950 ;    5.503361
